URL,Keyword,Status,timestamp
https://www.jmi.com/people/,growth equity,Found,2023-07-31 15:16:28
https://www.jmi.com/people/,digitalization,Not Found,2023-07-31 15:16:28
https://sapphireventures.com/team/,value Creation,Not Found,2023-07-31 15:16:28
https://sapphireventures.com/team/,growth equity,Not Found,2023-07-31 15:16:29
https://sapphireventures.com/team/,digitalization,Not Found,2023-07-31 15:16:29
https://www.inflexion.com/people/,value Creation,Not Found,2023-07-31 15:16:30
https://www.inflexion.com/people/,growth equity,Not Found,2023-07-31 15:16:30
https://www.inflexion.com/people/,digitalization,Not Found,2023-07-31 15:16:30
https://www.goldengatecap.com/team/,value Creation,Not Found,2023-07-31 15:16:31
https://www.goldengatecap.com/team/,growth equity,Found,2023-07-31 15:16:31
https://www.goldengatecap.com/team/,digitalization,Not Found,2023-07-31 15:16:31
https://oakhill.com/team/,value Creation,Not Found,2023-07-31 15:16:32
https://oakhill.com/team/,growth equity,Not Found,2023-07-31 15:16:32
https://oakhill.com/team/,digitalization,Not Found,2023-07-31 15:16:32
https://www.accel-kkr.com/team/,value Creation,Not Found,2023-07-31 15:16:34
https://www.accel-kkr.com/team/,growth equity,Not Found,2023-07-31 15:16:34
https://www.accel-kkr.com/team/,digitalization,Not Found,2023-07-31 15:16:34
https://www.racap.com/about-us/our-team,value Creation,Not Found,2023-07-31 15:16:36
https://www.racap.com/about-us/our-team,growth equity,Not Found,2023-07-31 15:16:36
https://www.racap.com/about-us/our-team,digitalization,Not Found,2023-07-31 15:16:36
https://capza.co/teams/,value Creation,Not Found,2023-07-31 15:16:38
https://capza.co/teams/,growth equity,Not Found,2023-07-31 15:16:38
https://capza.co/teams/,digitalization,Not Found,2023-07-31 15:16:38
https://www.towerbrook.com/our-team/,value Creation,Not Found,2023-07-31 15:16:40
https://www.towerbrook.com/our-team/,growth equity,Not Found,2023-07-31 15:16:40
https://www.towerbrook.com/our-team/,digitalization,Not Found,2023-07-31 15:16:40
https://www.act.is/people/team/,value Creation,Found,2023-07-31 15:16:42
https://www.act.is/people/team/,growth equity,Not Found,2023-07-31 15:16:42
https://www.act.is/people/team/,digitalization,Not Found,2023-07-31 15:16:42
https://www.flagshippioneering.com/people,value Creation,Not Found,2023-07-31 15:16:44
https://www.flagshippioneering.com/people,growth equity,Not Found,2023-07-31 15:16:44
https://www.flagshippioneering.com/people,digitalization,Not Found,2023-07-31 15:16:44
https://nautic.com/team-members/,value Creation,Not Found,2023-07-31 15:16:45
https://nautic.com/team-members/,growth equity,Not Found,2023-07-31 15:16:45
https://nautic.com/team-members/,digitalization,Not Found,2023-07-31 15:16:45
